id,effect,type,model
1365,0.866337296,T,ITA
1366,1.157100721,T,ITA
1367,0.803902422,T,ITA
1368,1.048842596,T,ITA
1369,1.104889155,T,ITA
137,1.308479593,T,ITA
137,42572.85686,A,ITA
1370,0.859002441,T,ITA
1371,0.948936047,T,ITA
1372,0.982285862,T,ITA
1373,1.010801561,T,ITA
1374,0.92106878,T,ITA
1375,0.837106671,T,ITA
1376,1.005728055,T,ITA
1377,0.957981367,T,ITA
1378,0.831030572,T,ITA
1379,0.760577144,T,ITA
138,1.095548216,T,ITA
138,41046.46657,A,ITA
1380,0.984103282,T,ITA
1381,0.991490712,T,ITA
1382,0.8395129,T,ITA
1383,1.002728091,T,ITA
1384,0.858594316,T,ITA
1385,0.819086047,T,ITA
1386,1.016827497,T,ITA
1387,0.931143131,T,ITA
1388,0.872572963,T,ITA
1389,0.715430539,T,ITA
139,1.209396318,T,ITA
139,41424.56291,A,ITA
1390,0.933749334,T,ITA
1391,0.970573828,T,ITA
1392,0.811806136,T,ITA
1393,0.842910774,T,ITA
1394,0.955030791,T,ITA
1395,0.880734546,T,ITA
1396,0.921527542,T,ITA
1397,0.868026373,T,ITA
1398,0.920763433,T,ITA
1399,0.913704487,T,ITA
14,1.772383825,T,ITA
14,29343.23586,A,ITA
140,1.062499256,T,ITA
140,40766.63855,A,ITA
1400,0.811791382,T,ITA
1401,0.893986525,T,ITA
1402,0.877235942,T,ITA
1403,0.894636937,T,ITA
1404,0.784054955,T,ITA
1405,0.990827839,T,ITA
1406,0.870446836,T,ITA
1407,0.946482408,T,ITA
1408,1.038116951,T,ITA
1409,0.870530293,T,ITA
141,1.074699404,T,ITA
141,42625.45176,A,ITA
1410,1.128211139,T,ITA
1411,1.182603252,T,ITA
1412,1.093920655,T,ITA
1413,0.935315654,T,ITA
1414,0.895763062,T,ITA
1415,0.917383009,T,ITA
1416,0.976121428,T,ITA
1417,1.068530721,T,ITA
1418,0.999352392,T,ITA
1419,1.185313351,T,ITA
142,1.007505098,T,ITA
142,41433.8058,A,ITA
1420,0.972189526,T,ITA
1421,0.745501195,T,ITA
1422,0.919256353,T,ITA
1423,0.784704988,T,ITA
1424,0.904726261,T,ITA
1425,0.956340354,T,ITA
1426,0.887268745,T,ITA
1427,0.843412986,T,ITA
1428,0.868731406,T,ITA
1429,0.879937381,T,ITA
143,0.942069749,T,ITA
143,41476.15834,A,ITA
1430,0.929217956,T,ITA
1431,0.927793606,T,ITA
1432,1.000608095,T,ITA
1433,0.961253841,T,ITA
1434,1.217963764,T,ITA
1435,0.964621672,T,ITA
1436,1.12945895,T,ITA
1437,0.928319294,T,ITA
1438,1.04205852,T,ITA
1439,0.997095032,T,ITA
144,1.01204498,T,ITA
144,40539.32795,A,ITA
1440,1.057164364,T,ITA
1441,1.044634433,T,ITA
1442,0.820355401,T,ITA
1443,0.895044659,T,ITA
1444,0.822591796,T,ITA
1445,0.865016595,T,ITA
1446,0.733212452,T,ITA
1447,0.93135629,T,ITA
1448,0.784151272,T,ITA
1449,0.756196186,T,ITA
145,1.01544077,T,ITA
145,43917.19361,A,ITA
1450,0.935268398,T,ITA
1451,0.94905431,T,ITA
1452,1.070867163,T,ITA
1453,0.794032163,T,ITA
1454,0.772436542,T,ITA
1455,0.948305952,T,ITA
1456,0.827328513,T,ITA
1457,0.880427576,T,ITA
1458,1.09882007,T,ITA
1459,0.920983956,T,ITA
146,1.093997923,T,ITA
146,44560.23193,A,ITA
1460,0.899195362,T,ITA
1461,0.769275476,T,ITA
1462,0.831460637,T,ITA
1463,0.775707222,T,ITA
1464,0.698608368,T,ITA
1465,1.050884368,T,ITA
1466,0.798366196,T,ITA
1467,0.872524618,T,ITA
1468,0.814767684,T,ITA
1469,0.957514571,T,ITA
147,1.148628405,T,ITA
147,44449.20177,A,ITA
1470,1.04895746,T,ITA
1471,0.964123586,T,ITA
1472,0.859512513,T,ITA
1473,0.814120139,T,ITA
1474,0.881048826,T,ITA
1475,0.668365499,T,ITA
1476,0.745608593,T,ITA
1477,0.776435376,T,ITA
1478,0.920206997,T,ITA
1479,0.855761388,T,ITA
148,1.020607163,T,ITA
148,42811.41175,A,ITA
1480,0.923564976,T,ITA
1481,0.895132139,T,ITA
1482,0.893662378,T,ITA
1483,0.836696448,T,ITA
1484,0.811288145,T,ITA
1485,0.962860778,T,ITA
1486,0.822411345,T,ITA
1487,0.958102691,T,ITA
1488,1.010529616,T,ITA
1489,1.000418902,T,ITA
149,1.316000088,T,ITA
149,44930.97655,A,ITA
1490,1.050376742,T,ITA
1491,1.041608729,T,ITA
1492,0.967494501,T,ITA
1493,0.981523925,T,ITA
1494,1.058310611,T,ITA
1495,1.105414137,T,ITA
1496,1.162206296,T,ITA
1497,1.167608509,T,ITA
1498,0.917237444,T,ITA
1499,0.914724385,T,ITA
15,2.643352402,T,ITA
15,31754.84965,A,ITA
150,1.125659231,T,ITA
150,43443.62807,A,ITA
1500,1.043350667,T,ITA
1501,1.010980114,T,ITA
1502,0.987947523,T,ITA
1503,1.048503752,T,ITA
1504,0.922630366,T,ITA
1505,0.846325943,T,ITA
1506,0.971377497,T,ITA
1507,0.975029211,T,ITA
1508,0.937454187,T,ITA
1509,1.028824935,T,ITA
151,1.080740865,T,ITA
151,45623.28202,A,ITA
1510,0.982955373,T,ITA
1511,0.975408492,T,ITA
1512,0.986077185,T,ITA
1513,0.918504183,T,ITA
1514,0.859244161,T,ITA
1515,0.87384684,T,ITA
1516,0.875355894,T,ITA
1517,1.003340982,T,ITA
1518,0.998006517,T,ITA
1519,0.97248578,T,ITA
152,1.276882329,T,ITA
152,43180.12848,A,ITA
1520,0.969079411,T,ITA
1521,1.068314636,T,ITA
1522,1.032024022,T,ITA
1523,1.134732192,T,ITA
1524,1.01821005,T,ITA
1525,1.024368637,T,ITA
1526,1.076178229,T,ITA
1527,0.827103518,T,ITA
1528,0.932448377,T,ITA
1529,0.782240375,T,ITA
153,1.004351987,T,ITA
153,43706.11954,A,ITA
1530,0.877593753,T,ITA
1531,1.027175249,T,ITA
1532,1.097224142,T,ITA
1533,1.093853657,T,ITA
1534,1.113357317,T,ITA
1535,0.977731585,T,ITA
1536,1.060623629,T,ITA
1537,0.976998698,T,ITA
1538,1.102271081,T,ITA
1539,0.74538462,T,ITA
154,1.143859312,T,ITA
154,41589.45295,A,ITA
1540,0.973972799,T,ITA
1541,1.058873317,T,ITA
1542,0.990724599,T,ITA
1543,0.934625049,T,ITA
1544,0.906890209,T,ITA
1545,1.015265828,T,ITA
1546,0.923981997,T,ITA
1547,0.90707598,T,ITA
1548,0.938635833,T,ITA
1549,0.921759915,T,ITA
155,1.453524621,T,ITA
155,42556.68865,A,ITA
1550,0.823617718,T,ITA
1551,1.02072471,T,ITA
1552,1.036544572,T,ITA
1553,0.966788681,T,ITA
1554,1.008928433,T,ITA
1555,1.11264158,T,ITA
1556,0.942689506,T,ITA
1557,0.94100958,T,ITA
1558,1.028885381,T,ITA
1559,1.025184133,T,ITA
156,0.909286631,T,ITA
156,42367.32416,A,ITA
1560,1.020142058,T,ITA
1561,1.054328835,T,ITA
1562,0.909392513,T,ITA
1563,0.857567077,T,ITA
1564,0.912158046,T,ITA
1565,0.857743548,T,ITA
1566,0.889128973,T,ITA
1567,0.879431716,T,ITA
1568,0.845187226,T,ITA
1569,0.938325006,T,ITA
157,0.657428278,T,ITA
157,41139.25537,A,ITA
1570,1.091383375,T,ITA
1571,0.962858838,T,ITA
1572,1.058282802,T,ITA
1573,1.040406852,T,ITA
1574,0.737519169,T,ITA
1575,0.984048783,T,ITA
1576,1.063039455,T,ITA
1577,0.860121797,T,ITA
1578,0.859302629,T,ITA
1579,1.044791273,T,ITA
158,0.861805186,T,ITA
158,43992.41273,A,ITA
1580,0.710193224,T,ITA
1581,0.798995701,T,ITA
1582,0.908731548,T,ITA
1583,0.885439142,T,ITA
1584,0.937659094,T,ITA
1585,0.914110325,T,ITA
1586,0.937793908,T,ITA
1587,0.856528055,T,ITA
1588,0.959771262,T,ITA
1589,0.847665976,T,ITA
159,0.690039495,T,ITA
159,43101.8976,A,ITA
1590,0.903258372,T,ITA
1591,0.844500257,T,ITA
1592,0.803331207,T,ITA
1593,0.690007678,T,ITA
1594,1.059576568,T,ITA
1595,0.909853922,T,ITA
1596,0.961106417,T,ITA
1597,0.986636353,T,ITA
1598,0.830471922,T,ITA
1599,0.821070989,T,ITA
16,1.201092187,T,ITA
16,32850.25804,A,ITA
160,1.06270814,T,ITA
160,40494.03917,A,ITA
1600,0.832388415,T,ITA
1601,0.578894996,T,ITA
1602,0.701732723,T,ITA
1603,0.769517161,T,ITA
1604,0.776774774,T,ITA
1605,0.615565217,T,ITA
1606,0.78053837,T,ITA
1607,0.620460335,T,ITA
1608,0.774021055,T,ITA
1609,0.562459587,T,ITA
161,1.302590443,T,ITA
161,43064.56673,A,ITA
1610,0.75536217,T,ITA
1611,0.769585425,T,ITA
1612,0.682550678,T,ITA
1613,0.769283643,T,ITA
1614,0.764391509,T,ITA
1615,0.641253158,T,ITA
1616,0.578166018,T,ITA
1617,0.677740646,T,ITA
1618,0.66558923,T,ITA
1619,0.582377022,T,ITA
162,0.658808718,T,ITA
162,43815.5534,A,ITA
1620,0.53666263,T,ITA
1621,0.723212313,T,ITA
1622,0.744361699,T,ITA
1623,0.719571218,T,ITA
1624,0.689512887,T,ITA
1625,0.73379495,T,ITA
1626,0.885320008,T,ITA
1627,0.926316756,T,ITA
1628,0.921313833,T,ITA
1629,1.024849426,T,ITA
163,0.961518219,T,ITA
163,48851.78562,A,ITA
1630,0.665704125,T,ITA
1631,0.855620722,T,ITA
1632,0.88602513,T,ITA
1633,0.853871086,T,ITA
1634,0.94463436,T,ITA
1635,0.934513951,T,ITA
1636,0.864050015,T,ITA
1637,0.944442842,T,ITA
1638,0.94586434,T,ITA
1639,0.894553695,T,ITA
164,0.683450527,T,ITA
164,43383.67529,A,ITA
1640,0.915580026,T,ITA
1641,0.851488848,T,ITA
1642,0.695306323,T,ITA
1643,0.926683739,T,ITA
1644,0.735237335,T,ITA
1645,0.513360899,T,ITA
1646,0.668737027,T,ITA
1647,0.86774113,T,ITA
1648,0.660750713,T,ITA
1649,0.69669576,T,ITA
165,0.953494421,T,ITA
165,44304.41079,A,ITA
1650,0.768003214,T,ITA
1651,0.790762427,T,ITA
1652,0.834885352,T,ITA
1653,0.881192018,T,ITA
1654,0.902682613,T,ITA
1655,0.99427541,T,ITA
1656,1.073557346,T,ITA
1657,0.895282081,T,ITA
1658,0.948196824,T,ITA
1659,0.962319223,T,ITA
166,0.856356858,T,ITA
166,45094.0049,A,ITA
1660,0.95384125,T,ITA
1661,0.951362834,T,ITA
1662,0.960262246,T,ITA
1663,0.976414496,T,ITA
1664,1.019396501,T,ITA
1665,0.964371646,T,ITA
1666,0.837286216,T,ITA
1667,0.975193234,T,ITA
1668,0.954293496,T,ITA
1669,0.77107335,T,ITA
167,0.9107677,T,ITA
167,45836.82472,A,ITA
1670,1.042018539,T,ITA
1671,0.945571406,T,ITA
1672,0.974142428,T,ITA
1673,1.057162487,T,ITA
1674,0.765676856,T,ITA
1675,0.988654557,T,ITA
1676,0.99218218,T,ITA
1677,1.091290511,T,ITA
1678,1.002478498,T,ITA
1679,0.834910655,T,ITA
168,1.101352485,T,ITA
168,44219.6898,A,ITA
1680,0.887289594,T,ITA
1681,1.11324978,T,ITA
1682,0.987268782,T,ITA
1683,0.90896074,T,ITA
1684,0.928648867,T,ITA
1685,1.101589453,T,ITA
1686,1.073114613,T,ITA
1687,1.048871595,T,ITA
1688,0.931406651,T,ITA
1689,0.993086254,T,ITA
169,1.61595631,T,ITA
169,44300.18221,A,ITA
1690,0.882637139,T,ITA
1691,0.750965633,T,ITA
1692,1.04493785,T,ITA
1693,1.063637118,T,ITA
1694,1.120950898,T,ITA
1695,1.002987785,T,ITA
1696,0.814357768,T,ITA
1697,0.959011333,T,ITA
1698,0.97634038,T,ITA
1699,0.903928281,T,ITA
17,1.744170837,T,ITA
17,31625.33727,A,ITA
170,1.272666545,T,ITA
170,47962.81285,A,ITA
1700,0.988230999,T,ITA
1701,0.882236687,T,ITA
1702,0.93994935,T,ITA
1703,1.053318304,T,ITA
1704,0.944588945,T,ITA
1705,0.780644889,T,ITA
1706,0.918137393,T,ITA
1707,0.943108305,T,ITA
1708,0.959753894,T,ITA
1709,0.744611787,T,ITA
171,1.097306128,T,ITA
171,46861.30401,A,ITA
1710,0.891782044,T,ITA
1711,0.872198371,T,ITA
1712,0.804690581,T,ITA
1713,0.924342748,T,ITA
1714,0.85623091,T,ITA
1715,1.089715219,T,ITA
1716,1.002877276,T,ITA
1717,1.002671817,T,ITA
1718,0.877487034,T,ITA
1719,0.92228482,T,ITA
172,0.887831057,T,ITA
172,42468.69358,A,ITA
1720,0.826214594,T,ITA
1721,0.95830265,T,ITA
1722,0.804073297,T,ITA
1723,0.759066382,T,ITA
1724,0.71680309,T,ITA
1725,0.851345999,T,ITA
1726,0.581533868,T,ITA
1727,0.753240611,T,ITA
1728,0.704683819,T,ITA
1729,0.754180774,T,ITA
173,1.4329896,T,ITA
173,42541.20343,A,ITA
1730,0.797404188,T,ITA
1731,0.834974629,T,ITA
1732,0.883611347,T,ITA
1733,0.86660222,T,ITA
1734,0.552297807,T,ITA
1735,0.896357793,T,ITA
1736,1.054428461,T,ITA
1737,1.074259097,T,ITA
1738,0.967961408,T,ITA
1739,0.988131185,T,ITA
174,1.325934074,T,ITA
174,42988.55718,A,ITA
1740,0.960569712,T,ITA
1741,0.727347589,T,ITA
1742,0.828421654,T,ITA
1743,1.039416091,T,ITA
1744,0.854304074,T,ITA
1745,0.733526122,T,ITA
1746,0.81256582,T,ITA
1747,0.748179382,T,ITA
1748,1.007452304,T,ITA
1749,0.987061618,T,ITA
175,1.284916701,T,ITA
175,45398.60672,A,ITA
1750,1.026825313,T,ITA
1751,0.965363637,T,ITA
1752,1.013599579,T,ITA
1753,1.127005305,T,ITA
1754,1.173503629,T,ITA
1755,1.050186093,T,ITA
1756,1.351875216,T,ITA
1757,1.244285406,T,ITA
1758,1.162060191,T,ITA
1759,1.176460609,T,ITA
176,0.656353929,T,ITA
176,40504.7157,A,ITA
1760,1.201590294,T,ITA
1761,1.189289274,T,ITA
1762,0.909723673,T,ITA
1763,1.144662998,T,ITA
1764,1.04664478,T,ITA
1765,1.090259231,T,ITA
1766,1.090368675,T,ITA
1767,1.107964791,T,ITA
1768,1.267282609,T,ITA
1769,1.083654858,T,ITA
177,0.965109896,T,ITA
177,44897.27346,A,ITA
1770,1.250709232,T,ITA
1771,0.995315158,T,ITA
1772,1.051521156,T,ITA
1773,1.206645067,T,ITA
1774,0.929787006,T,ITA
1775,0.975404307,T,ITA
1776,1.102937681,T,ITA
1777,1.242875839,T,ITA
1778,1.155844936,T,ITA
1779,1.197613817,T,ITA
178,1.277849441,T,ITA
178,44429.25502,A,ITA
1780,1.136569093,T,ITA
1781,1.052587206,T,ITA
1782,1.140391887,T,ITA
1783,0.996728201,T,ITA
1784,1.10594936,T,ITA
1785,1.172195594,T,ITA
1786,0.86898188,T,ITA
1787,0.946234941,T,ITA
1788,0.893701168,T,ITA
1789,1.082809336,T,ITA
179,1.360245964,T,ITA
179,45726.67932,A,ITA
1790,1.058746689,T,ITA
1791,0.912193175,T,ITA
1792,0.92756817,T,ITA
1793,0.828704605,T,ITA
1794,0.838225496,T,ITA
1795,0.918391025,T,ITA
1796,1.015638214,T,ITA
1797,0.986228702,T,ITA
1798,0.906284913,T,ITA
1799,1.052045661,T,ITA
18,1.959131532,T,ITA
18,33454.10525,A,ITA
180,1.265207136,T,ITA
180,46131.44531,A,ITA
1800,0.900011742,T,ITA
1801,1.079287118,T,ITA
1802,1.031744111,T,ITA
1803,0.728193133,T,ITA
1804,1.015572848,T,ITA
1805,1.055153728,T,ITA
1806,0.763642888,T,ITA
1807,1.08689624,T,ITA
1808,0.98801463,T,ITA
1809,1.056463013,T,ITA
181,1.024870973,T,ITA
181,47155.92068,A,ITA
1810,1.026966455,T,ITA
1811,1.031088244,T,ITA
1812,0.898856707,T,ITA
1813,0.832525869,T,ITA
1814,1.033305227,T,ITA
1815,0.898097887,T,ITA
1816,0.997907612,T,ITA
1817,0.970348949,T,ITA
1818,1.015850387,T,ITA
1819,1.014512669,T,ITA
182,1.058401239,T,ITA
182,47065.47703,A,ITA
1820,0.992992396,T,ITA
1821,0.997884725,T,ITA
1822,0.908223035,T,ITA
1823,1.147926325,T,ITA
1824,0.98444544,T,ITA
1825,1.173201514,T,ITA
1826,1.171564677,T,ITA
1827,1.01991312,T,ITA
1828,0.986806234,T,ITA
1829,0.98077263,T,ITA
183,1.475697483,T,ITA
183,44584.02899,A,ITA
1830,1.158106227,T,ITA
1831,1.08809935,T,ITA
1832,1.06775107,T,ITA
1833,1.068148396,T,ITA
1834,0.984084253,T,ITA
1835,1.11164504,T,ITA
1836,0.988917396,T,ITA
1837,1.005488035,T,ITA
1838,0.925707318,T,ITA
1839,1.005377544,T,ITA
184,1.049860503,T,ITA
184,43039.47275,A,ITA
1840,0.974758582,T,ITA
1841,0.830387912,T,ITA
1842,1.067699405,T,ITA
1843,1.040406377,T,ITA
1844,0.942399489,T,ITA
1845,1.175849156,T,ITA
1846,1.006121241,T,ITA
1847,1.062549701,T,ITA
1848,1.089617371,T,ITA
1849,1.139934309,T,ITA
185,1.185610467,T,ITA
185,45852.02033,A,ITA
1850,1.262087398,T,ITA
1851,1.209772346,T,ITA
1852,1.239392371,T,ITA
1853,1.130282838,T,ITA
1854,1.155823141,T,ITA
1855,1.190947608,T,ITA
1856,1.121582101,T,ITA
1857,1.028682807,T,ITA
1858,1.233268295,T,ITA
1859,1.198306084,T,ITA
186,1.419699127,T,ITA
186,45343.40796,A,ITA
1860,1.141112016,T,ITA
1861,1.124422528,T,ITA
1862,1.256626137,T,ITA
1863,1.161078838,T,ITA
1864,1.234132867,T,ITA
1865,1.233660494,T,ITA
1866,1.136587215,T,ITA
1867,1.051836734,T,ITA
1868,1.013279234,T,ITA
1869,1.023704823,T,ITA
187,0.95554688,T,ITA
187,42635.30102,A,ITA
1870,1.030692712,T,ITA
1871,1.025771,T,ITA
1872,1.004733977,T,ITA
1873,1.060943881,T,ITA
1874,0.98939621,T,ITA
1875,1.070108578,T,ITA
1876,1.183716038,T,ITA
1877,1.213074422,T,ITA
1878,1.144671542,T,ITA
1879,1.037432636,T,ITA
188,1.043949493,T,ITA
188,42368.31969,A,ITA
1880,1.053333579,T,ITA
1881,0.854298168,T,ITA
1882,1.217918201,T,ITA
1883,1.253498834,T,ITA
1884,1.236643534,T,ITA
1885,1.175288611,T,ITA
1886,1.077160387,T,ITA
1887,1.219442179,T,ITA
1888,1.02409808,T,ITA
1889,1.238195488,T,ITA
189,1.240676704,T,ITA
189,47002.15243,A,ITA
1890,1.303556237,T,ITA
1891,1.319298044,T,ITA
1892,1.110540478,T,ITA
1893,1.044396144,T,ITA
1894,1.158457639,T,ITA
1895,1.175087133,T,ITA
1896,1.182904918,T,ITA
1897,1.233081319,T,ITA
1898,1.260661773,T,ITA
1899,1.205600599,T,ITA
19,1.765873146,T,ITA
19,34018.83702,A,ITA
190,1.174826966,T,ITA
190,47515.3205,A,ITA
1900,1.026914792,T,ITA
1901,1.174612558,T,ITA
1902,1.091107022,T,ITA
1903,0.830303978,T,ITA
1904,0.817763675,T,ITA
1905,1.004299132,T,ITA
1906,0.890673007,T,ITA
1907,1.000774365,T,ITA
1908,1.226920353,T,ITA
1909,0.991222955,T,ITA
191,1.093433474,T,ITA
191,46437.75226,A,ITA
1910,0.905570019,T,ITA
1911,0.88758127,T,ITA
1912,1.138068384,T,ITA
1913,1.083474048,T,ITA
1914,1.253415015,T,ITA
1915,1.31311315,T,ITA
1916,1.136539372,T,ITA
1917,1.138332171,T,ITA
1918,0.98100871,T,ITA
1919,1.138939808,T,ITA
192,1.144110872,T,ITA
192,43879.16321,A,ITA
1920,1.175107537,T,ITA
1921,1.03639287,T,ITA
1922,1.10530053,T,ITA
1923,1.059499808,T,ITA
1924,1.029341505,T,ITA
1925,1.187757838,T,ITA
1926,1.171987267,T,ITA
1927,1.191064931,T,ITA
1928,1.048098052,T,ITA
1929,1.100985666,T,ITA
193,1.144173853,T,ITA
193,46237.22493,A,ITA
1930,1.080038097,T,ITA
1931,1.174777663,T,ITA
1932,1.213466495,T,ITA
1933,1.077026561,T,ITA
1934,0.953761831,T,ITA
1935,1.129636827,T,ITA
1936,1.198182587,T,ITA
1937,0.992937931,T,ITA
1938,0.988536837,T,ITA
1939,1.013254786,T,ITA
194,1.228628847,T,ITA
194,45899.12737,A,ITA
1940,1.293998995,T,ITA
1941,0.93867126,T,ITA
1942,1.088188899,T,ITA
1943,1.010421337,T,ITA
1944,1.0886215,T,ITA
1945,0.983111961,T,ITA
1946,1.211987705,T,ITA
1947,1.119898754,T,ITA
1948,1.090932086,T,ITA
1949,1.161571563,T,ITA
195,1.017784518,T,ITA
195,46726.576,A,ITA
1950,1.177889311,T,ITA
1951,1.009571332,T,ITA
1952,1.044999361,T,ITA
1953,0.963759741,T,ITA
1954,0.968590073,T,ITA
1955,1.031012485,T,ITA
1956,1.03929351,T,ITA
1957,0.991269282,T,ITA
1958,1.060632283,T,ITA
1959,0.924311234,T,ITA
196,1.469304156,T,ITA
196,44979.05466,A,ITA
1960,0.935321701,T,ITA
1961,0.80733962,T,ITA
1962,0.997542404,T,ITA
1963,1.152142727,T,ITA
1964,0.941443022,T,ITA
1965,0.970680297,T,ITA
1966,1.164955138,T,ITA
1967,1.144426366,T,ITA
1968,1.121417338,T,ITA
1969,1.137136962,T,ITA
197,1.266815699,T,ITA
197,42797.21698,A,ITA
1970,1.040804964,T,ITA
1971,1.125061486,T,ITA
1972,1.032850968,T,ITA
1973,1.130884831,T,ITA
1974,1.127856304,T,ITA
1975,1.166521468,T,ITA
1976,0.988530315,T,ITA
1977,1.111492782,T,ITA
1978,1.035597476,T,ITA
1979,1.084229006,T,ITA
198,1.171442775,T,ITA
198,41032.94298,A,ITA
1980,0.994136886,T,ITA
1981,1.315074067,T,ITA
1982,1.142603554,T,ITA
1983,1.116054562,T,ITA
1984,1.318286734,T,ITA
1985,0.973019133,T,ITA
1986,1.124057285,T,ITA
1987,0.983824958,T,ITA
1988,0.959047309,T,ITA
1989,0.982885763,T,ITA
199,1.096075647,T,ITA
199,43278.46275,A,ITA
1990,1.001039849,T,ITA
1991,1.042415103,T,ITA
1992,0.972180578,T,ITA
1993,0.974348356,T,ITA
1994,0.915995985,T,ITA
1995,0.991912297,T,ITA
1996,0.911408204,T,ITA
1997,0.876725287,T,ITA
1998,0.90365796,T,ITA
1999,1.12153484,T,ITA
2,1.576329575,T,ITA
2,3560.776076,A,ITA
20,1.506639802,T,ITA
20,33864.79202,A,ITA
200,1.001825488,T,ITA
200,43997.68721,A,ITA
2000,0.769690537,T,ITA
2001,0.621212036,T,ITA
2002,0.765387687,T,ITA
2003,0.443333423,T,ITA
2004,0.803346546,T,ITA
2005,0.693524548,T,ITA
2006,0.58075741,T,ITA
2007,0.893070441,T,ITA
2008,0.617626357,T,ITA
2009,0.219308361,T,ITA
201,1.05647179,T,ITA
201,42508.07885,A,ITA
2010,0.463946389,T,ITA
202,1.179611953,T,ITA
202,43868.18541,A,ITA
203,1.23493957,T,ITA
203,43125.18411,A,ITA
204,0.959497597,T,ITA
204,46412.15178,A,ITA
205,1.099694199,T,ITA
205,43589.31443,A,ITA
206,1.264849676,T,ITA
206,47954.02634,A,ITA
207,1.03103359,T,ITA
207,42449.92979,A,ITA
208,1.040342175,T,ITA
208,46565.68093,A,ITA
209,0.882645866,T,ITA
209,46754.51381,A,ITA
21,2.175155629,T,ITA
21,35339.17276,A,ITA
210,1.127751588,T,ITA
210,47178.30639,A,ITA
211,1.012514423,T,ITA
211,44862.07135,A,ITA
212,1.11042149,T,ITA
212,45288.76937,A,ITA
213,1.049489026,T,ITA
213,46726.72611,A,ITA
214,1.311122139,T,ITA
214,46320.3776,A,ITA
215,1.161781163,T,ITA
215,45085.06724,A,ITA
216,1.386883222,T,ITA
216,43512.289,A,ITA
217,0.893629669,T,ITA
217,41566.85988,A,ITA
218,1.031245222,T,ITA
218,44258.02447,A,ITA
219,1.08186281,T,ITA
219,48007.75008,A,ITA
22,1.249708641,T,ITA
22,34134.33723,A,ITA
220,0.950608713,T,ITA
220,48691.649,A,ITA
221,0.860905352,T,ITA
221,47478.67367,A,ITA
222,1.160346441,T,ITA
222,53025.82767,A,ITA
223,0.964577809,T,ITA
223,49061.72637,A,ITA
224,1.076560802,T,ITA
224,44825.79741,A,ITA
225,0.950100309,T,ITA
225,42796.38235,A,ITA
226,1.002772652,T,ITA
226,50555.19924,A,ITA
227,1.123982678,T,ITA
227,50502.07482,A,ITA
228,1.040706295,T,ITA
228,47718.53348,A,ITA
229,0.950039121,T,ITA
229,47678.05157,A,ITA
23,2.817503493,T,ITA
23,34352.44148,A,ITA
230,0.83442469,T,ITA
230,47719.2819,A,ITA
231,0.937967574,T,ITA
231,45659.29315,A,ITA
232,1.022525157,T,ITA
232,45563.03611,A,ITA
233,0.967100194,T,ITA
233,46696.31698,A,ITA
234,0.955950567,T,ITA
234,43047.12771,A,ITA
235,0.922930524,T,ITA
235,48033.59403,A,ITA
236,1.02572916,T,ITA
236,42994.91026,A,ITA
237,0.832888141,T,ITA
237,43414.61822,A,ITA
238,0.837656608,T,ITA
238,44261.47531,A,ITA
239,0.721821398,T,ITA
239,42579.94407,A,ITA
24,1.859842631,T,ITA
24,35062.48294,A,ITA
240,1.00188544,T,ITA
240,40006.47389,A,ITA
241,1.033443887,T,ITA
241,38930.74467,A,ITA
242,0.946751089,T,ITA
242,43641.4518,A,ITA
243,0.755897818,T,ITA
243,38041.24568,A,ITA
244,0.902105849,T,ITA
244,41169.86149,A,ITA
245,0.973132846,T,ITA
245,42943.32038,A,ITA
246,1.015205795,T,ITA
246,39599.53808,A,ITA
247,0.773482224,T,ITA
247,39142.30704,A,ITA
248,0.823329755,T,ITA
248,43693.04317,A,ITA
249,1.006836798,T,ITA
249,42256.71543,A,ITA
25,1.913834635,T,ITA
25,36012.45353,A,ITA
250,1.012932285,T,ITA
250,40375.80469,A,ITA
251,0.959115424,T,ITA
251,38782.09165,A,ITA
252,0.91404548,T,ITA
252,41936.42944,A,ITA
253,1.013256401,T,ITA
253,42255.46336,A,ITA
254,0.762769663,T,ITA
254,43928.0158,A,ITA
255,0.901718346,T,ITA
255,46878.63274,A,ITA
256,0.94258354,T,ITA
256,42057.3785,A,ITA
257,0.736184211,T,ITA
257,42448.30643,A,ITA
258,0.800826157,T,ITA
258,48030.41163,A,ITA
259,0.75263952,T,ITA
259,39429.31755,A,ITA
26,2.295660879,T,ITA
26,36104.47877,A,ITA
260,0.621416033,T,ITA
260,44391.12013,A,ITA
261,0.763997605,T,ITA
261,43533.82587,A,ITA
262,0.85850824,T,ITA
262,46514.76904,A,ITA
263,0.875342846,T,ITA
263,42233.18986,A,ITA
264,0.927065641,T,ITA
264,48973.26266,A,ITA
265,0.73571813,T,ITA
265,49088.7021,A,ITA
266,1.012661521,T,ITA
266,45198.50373,A,ITA
267,0.864440996,T,ITA
267,48428.77757,A,ITA
268,0.705241913,T,ITA
268,40391.82459,A,ITA
269,0.838752549,T,ITA
269,49818.58731,A,ITA
27,1.874214246,T,ITA
27,36735.86843,A,ITA
270,0.865580672,T,ITA
270,38682.7559,A,ITA
271,0.875793645,T,ITA
271,46717.80998,A,ITA
272,0.923028251,T,ITA
272,50195.82829,A,ITA
273,0.903509502,T,ITA
273,45549.68146,A,ITA
274,0.75664242,T,ITA
274,40646.90526,A,ITA
275,0.738339459,T,ITA
