"","X","id","effect","type","model"
"821",1094,-285,1.05826359758054,"T","RCS"
"822",1093,-286,1.04700391493598,"T","RCS"
"823",1092,-287,1.05600962341725,"T","RCS"
"824",1091,-288,1.03914080988838,"T","RCS"
"825",1090,-289,1.02757545339533,"T","RCS"
"826",1350,-29,1.01543472951502,"T","RCS"
"827",1089,-290,1.03359829684912,"T","RCS"
"828",1088,-291,0.987988420665564,"T","RCS"
"829",1087,-292,0.965558089569813,"T","RCS"
"830",1086,-293,0.888634906187444,"T","RCS"
"831",1085,-294,1.05540658420407,"T","RCS"
"832",1084,-295,1.05860072473247,"T","RCS"
"833",1083,-296,1.04083403928535,"T","RCS"
"834",1082,-297,1.06233721177987,"T","RCS"
"835",1081,-298,1.04114290211844,"T","RCS"
"836",1080,-299,1.04012974283177,"T","RCS"
"837",1376,-3,0.87230555988301,"T","RCS"
"838",1349,-30,1.00435484116981,"T","RCS"
"839",1079,-300,1.0450458147046,"T","RCS"
"840",1078,-301,0.981920647157889,"T","RCS"
"841",1077,-302,1.01304926908579,"T","RCS"
"842",1076,-303,1.02690365213457,"T","RCS"
"843",1075,-304,0.996161919754402,"T","RCS"
"844",1074,-305,0.926808962176659,"T","RCS"
"845",1073,-306,0.849052510794467,"T","RCS"
"846",1072,-307,0.732818651479362,"T","RCS"
"847",1071,-308,0.983012313520722,"T","RCS"
"848",1070,-309,0.950822242331381,"T","RCS"
"849",1348,-31,1.00537428168078,"T","RCS"
"850",1069,-310,0.900290932471121,"T","RCS"
"851",1068,-311,0.856145819204438,"T","RCS"
"852",1067,-312,0.769021861072718,"T","RCS"
"853",1066,-313,1.00130012354388,"T","RCS"
"854",1065,-314,0.917404958836619,"T","RCS"
"855",1064,-315,1.01666958890572,"T","RCS"
"856",1063,-316,0.970840682408336,"T","RCS"
"857",1062,-317,1.01703591239885,"T","RCS"
"858",1061,-318,1.00285340437457,"T","RCS"
"859",1060,-319,0.984684702676465,"T","RCS"
"860",1347,-32,1.05763987741494,"T","RCS"
"861",1059,-320,0.944415499779843,"T","RCS"
"862",1058,-321,0.87445467760275,"T","RCS"
"863",1057,-322,0.906678557046005,"T","RCS"
"864",1056,-323,0.928411549582251,"T","RCS"
"865",1055,-324,0.901483743359736,"T","RCS"
"866",1054,-325,0.847132584331141,"T","RCS"
"867",1053,-326,0.755530955785017,"T","RCS"
"868",1052,-327,0.603643422784611,"T","RCS"
"869",1051,-328,0.9873076782923,"T","RCS"
"870",1050,-329,0.954602227711299,"T","RCS"
"871",1346,-33,1.02887930641303,"T","RCS"
"872",1049,-330,0.96418487494482,"T","RCS"
"873",1048,-331,0.927482494277648,"T","RCS"
"874",1047,-332,0.922282864701707,"T","RCS"
"875",1046,-333,0.853284938487424,"T","RCS"
"876",1045,-334,0.735924346354625,"T","RCS"
"877",1044,-335,0.96563486043797,"T","RCS"
"878",1043,-336,0.962541451021255,"T","RCS"
"879",1042,-337,0.995159135493484,"T","RCS"
"880",1041,-338,0.966283268381398,"T","RCS"
"881",1040,-339,0.994961813985982,"T","RCS"
"882",1345,-34,1.03453103161842,"T","RCS"
"883",1039,-340,0.950690065941937,"T","RCS"
"884",1038,-341,0.913885084686638,"T","RCS"
"885",1037,-342,0.949580473786278,"T","RCS"
